province,aquaculture_type,year,hectares,ton,tons_per_ha
Sulawesi Utara,brackish pond,2013,299,10451,34.953177257525084
Sulawesi Utara,brackish pond,2014,299,668,2.234113712374582
Sulawesi Utara,brackish pond,2015,299,703,2.351170568561873
Sulawesi Utara,cage,2e3,NA,1720,NA
Sulawesi Utara,cage,2001,NA,1703,NA
Sulawesi Utara,cage,2002,NA,5295,NA
Sulawesi Utara,cage,2003,NA,5336,NA
Sulawesi Utara,cage,2004,NA,1371,NA
Sulawesi Utara,cage,2005,1,1302,1302
Sulawesi Utara,cage,2006,4,1266,316.5
Sulawesi Utara,cage,2007,7,263,37.57142857142857
Sulawesi Utara,cage,2008,5,190,38
Sulawesi Utara,cage,2009,6,534,89
Sulawesi Utara,cage,2010,0,3825,Inf
Sulawesi Utara,cage,2011,0,3112,Inf
Sulawesi Utara,cage,2012,0,299,Inf
Sulawesi Utara,cage,2013,0,343,Inf
Sulawesi Utara,cage,2014,0,345,Inf
Sulawesi Utara,cage,2015,0,300,Inf
Sulawesi Utara,floating cage,2e3,NA,NA,NA
Sulawesi Utara,floating cage,2001,NA,NA,NA
Sulawesi Utara,floating cage,2002,NA,NA,NA
Sulawesi Utara,floating cage,2003,NA,NA,NA
Sulawesi Utara,floating cage,2004,NA,6124,NA
Sulawesi Utara,floating cage,2005,68,7965,117.13235294117646
Sulawesi Utara,floating cage,2006,5,1489,297.8
Sulawesi Utara,floating cage,2007,7,8502,1214.5714285714287
Sulawesi Utara,floating cage,2008,7,9310,1330
Sulawesi Utara,floating cage,2009,7,6496,928
Sulawesi Utara,floating cage,2010,7,7499,1071.2857142857142
Sulawesi Utara,floating cage,2011,5,2943,588.6
Sulawesi Utara,floating cage,2012,0,4324,Inf
Sulawesi Utara,floating cage,2013,12,39902,3325.1666666666665
Sulawesi Utara,floating cage,2014,1,36708,36708
Sulawesi Utara,floating cage,2015,20,54661,2733.05
Sulawesi Utara,freshwater pond,2e3,NA,189,NA
Sulawesi Utara,freshwater pond,2001,NA,232,NA
Sulawesi Utara,freshwater pond,2002,NA,2727,NA
Sulawesi Utara,freshwater pond,2003,NA,3334,NA
Sulawesi Utara,freshwater pond,2004,NA,3339,NA
Sulawesi Utara,freshwater pond,2005,1937,4294,2.216830149716056
Sulawesi Utara,freshwater pond,2006,285,4194,14.715789473684211
Sulawesi Utara,freshwater pond,2007,2101,5995,2.8534031413612566
Sulawesi Utara,freshwater pond,2008,2377,7158,3.011358855700463
Sulawesi Utara,freshwater pond,2009,4908,7953,1.6204156479217604
Sulawesi Utara,freshwater pond,2010,4893,6976,1.425710198242387
Sulawesi Utara,freshwater pond,2011,7587,33039,4.354685646500593
Sulawesi Utara,freshwater pond,2012,7385,34678,4.695734597156398
Sulawesi Utara,freshwater pond,2013,7720,81762,10.590932642487047
Sulawesi Utara,freshwater pond,2014,9264,72641,7.841213298791019
Sulawesi Utara,freshwater pond,2015,9264,68598,7.40479274611399
Sulawesi Utara,marine culture,2e3,NA,NA,NA
Sulawesi Utara,marine culture,2001,NA,NA,NA
Sulawesi Utara,marine culture,2002,NA,NA,NA
Sulawesi Utara,marine culture,2003,NA,NA,NA
Sulawesi Utara,marine culture,2004,NA,7705,NA
Sulawesi Utara,marine culture,2005,125,7739,61.912
Sulawesi Utara,marine culture,2006,125,6630,53.04
Sulawesi Utara,marine culture,2007,78,4502,57.717948717948715
Sulawesi Utara,marine culture,2008,82,4827,58.86585365853659
Sulawesi Utara,marine culture,2009,818,8347,10.204156479217604
Sulawesi Utara,marine culture,2010,956,48546,50.78033472803347
Sulawesi Utara,marine culture,2011,1352,103544,76.58579881656804
Sulawesi Utara,marine culture,2012,1574,159642,101.42439644218551
Sulawesi Utara,marine culture,2013,2859,174052,60.87862889122071
Sulawesi Utara,marine culture,2014,1588,301876,190.09823677581863
Sulawesi Utara,marine culture,2015,1680,339578,202.1297619047619
Sulawesi Utara,nets step,2e3,NA,NA,NA
Sulawesi Utara,nets step,2001,NA,NA,NA
Sulawesi Utara,nets step,2002,NA,NA,NA
Sulawesi Utara,nets step,2003,NA,NA,NA
Sulawesi Utara,nets step,2004,NA,NA,NA
Sulawesi Utara,nets step,2005,NA,NA,NA
Sulawesi Utara,nets step,2006,NA,NA,NA
Sulawesi Utara,nets step,2007,NA,NA,NA
Sulawesi Utara,nets step,2008,NA,NA,NA
Sulawesi Utara,nets step,2009,NA,NA,NA
Sulawesi Utara,nets step,2010,NA,NA,NA
Sulawesi Utara,nets step,2011,NA,NA,NA
Sulawesi Utara,nets step,2012,NA,NA,NA
Sulawesi Utara,nets step,2013,NA,NA,NA
Sulawesi Utara,nets step,2014,NA,NA,NA
Sulawesi Utara,nets step,2015,11,1807,164.27272727272728
Sulawesi Utara,paddy field,2e3,NA,1999,NA
Sulawesi Utara,paddy field,2001,NA,2023,NA
Sulawesi Utara,paddy field,2002,NA,1275,NA
Sulawesi Utara,paddy field,2003,NA,1283,NA
Sulawesi Utara,paddy field,2004,NA,1159,NA
Sulawesi Utara,paddy field,2005,1512,1159,0.7665343915343915
Sulawesi Utara,paddy field,2006,1512,1426,0.9431216931216931
Sulawesi Utara,paddy field,2007,1606,1485,0.9246575342465754
Sulawesi Utara,paddy field,2008,1665,1623,0.9747747747747748
Sulawesi Utara,paddy field,2009,1720,2701,1.5703488372093024
Sulawesi Utara,paddy field,2010,1877,7834,4.173681406499734
Sulawesi Utara,paddy field,2011,2596,8484,3.268104776579353
Sulawesi Utara,paddy field,2012,5343,12956,2.4248549504023957
Sulawesi Utara,paddy field,2013,5064,16353,3.229265402843602
Sulawesi Utara,paddy field,2014,5038,17304,3.4346963080587534
Sulawesi Utara,paddy field,2015,5038,13056,2.591504565303692
Sulawesi Utara,total,2e3,NA,197534,NA
Sulawesi Utara,total,2001,NA,192889,NA
Sulawesi Utara,total,2002,NA,206852,NA
Sulawesi Utara,total,2003,NA,193669,NA
Sulawesi Utara,total,2004,NA,19881,NA
Sulawesi Utara,total,2005,3704,22642,6.112850971922247
Sulawesi Utara,total,2006,1972,15119,7.6668356997971605
Sulawesi Utara,total,2007,3870,20907,5.402325581395349
Sulawesi Utara,total,2008,4256,23364,5.489661654135339
Sulawesi Utara,total,2009,7594,26127,3.4404793257835133
Sulawesi Utara,total,2010,7935,NA,NA
Sulawesi Utara,total,2011,11731,151549,12.918677009632598
Sulawesi Utara,total,2012,14368,212160,14.766146993318486
Sulawesi Utara,total,2013,15954,322863,20.237119217751033
Sulawesi Utara,total,2014,16190,429543,26.53137739345275
Sulawesi Utara,total,2015,16311,478702,29.348415179939916
Sumatera Barat,brackish pond,2e3,NA,0,NA
Sumatera Barat,brackish pond,2001,NA,0,NA
Sumatera Barat,brackish pond,2002,NA,23521,NA
Sumatera Barat,brackish pond,2003,NA,26316,NA
Sumatera Barat,brackish pond,2004,NA,4,NA
Sumatera Barat,brackish pond,2005,7,5,0.7142857142857143
Sumatera Barat,brackish pond,2006,8,5,0.625
Sumatera Barat,brackish pond,2007,11,4,0.36363636363636365
Sumatera Barat,brackish pond,2008,12374,5,4.040730564085987e-4
Sumatera Barat,brackish pond,2009,13e3,10,7.692307692307692e-4
Sumatera Barat,brackish pond,2010,17,12,0.7058823529411765
Sumatera Barat,brackish pond,2011,17,12,0.7058823529411765
Sumatera Barat,brackish pond,2012,13,26,2
Sumatera Barat,brackish pond,2013,13,179,13.76923076923077
Sumatera Barat,brackish pond,2014,13,297,22.846153846153847
Sumatera Barat,brackish pond,2015,19,332,17.473684210526315
Sumatera Barat,cage,2e3,NA,3048,NA
Sumatera Barat,cage,2001,NA,3809,NA
Sumatera Barat,cage,2002,NA,4562,NA
Sumatera Barat,cage,2003,NA,6972,NA
Sumatera Barat,cage,2004,NA,9103,NA
Sumatera Barat,cage,2005,2,9558,4779
Sumatera Barat,cage,2006,17,3448,202.8235294117647
Sumatera Barat,cage,2007,12,4294,357.8333333333333
Sumatera Barat,cage,2008,2,3044,1522
Sumatera Barat,cage,2009,4,3200,800
Sumatera Barat,cage,2010,4,3267,816.75
Sumatera Barat,cage,2011,4,2371,592.75
Sumatera Barat,cage,2012,4,3979,994.75
Sumatera Barat,cage,2013,5,5602,1120.4
Sumatera Barat,cage,2014,5,6034,1206.8
Sumatera Barat,cage,2015,5,5898,1179.6
Sumatera Barat,floating cage,2e3,NA,NA,NA
Sumatera Barat,floating cage,2001,NA,NA,NA
Sumatera Barat,floating cage,2002,NA,NA,NA
Sumatera Barat,floating cage,2003,NA,NA,NA
Sumatera Barat,floating cage,2004,NA,4839,NA
Sumatera Barat,floating cage,2005,21,5070,241.42857142857142
Sumatera Barat,floating cage,2006,31,8378,270.258064516129
Sumatera Barat,floating cage,2007,31,10825,349.19354838709677
Sumatera Barat,floating cage,2008,32,48164,1505.125
Sumatera Barat,floating cage,2009,75,24769,330.25333333333333
Sumatera Barat,floating cage,2010,75,35849,477.9866666666667
Sumatera Barat,floating cage,2011,74,36664,495.4594594594595
Sumatera Barat,floating cage,2012,76,52929,696.4342105263158
Sumatera Barat,floating cage,2013,74,45123,609.7702702702703
Sumatera Barat,floating cage,2014,74,49483,668.6891891891892
Sumatera Barat,floating cage,2015,74,73526,993.5945945945946
Sumatera Barat,freshwater pond,2e3,NA,8025,NA
Sumatera Barat,freshwater pond,2001,NA,8598,NA
Sumatera Barat,freshwater pond,2002,NA,17141,NA
Sumatera Barat,freshwater pond,2003,NA,15733,NA
Sumatera Barat,freshwater pond,2004,NA,20288,NA
Sumatera Barat,freshwater pond,2005,6277,14174,2.258085072486857
Sumatera Barat,freshwater pond,2006,5740,26750,4.660278745644599
Sumatera Barat,freshwater pond,2007,7786,34207,4.393398407397894
Sumatera Barat,freshwater pond,2008,63730,38404,0.602604738741566
Sumatera Barat,freshwater pond,2009,10428,46952,4.502493287303414
Sumatera Barat,freshwater pond,2010,10464,57653,5.509652140672783
Sumatera Barat,freshwater pond,2011,10520,85934,8.168631178707225
Sumatera Barat,freshwater pond,2012,12226,116226,9.506461639129723
Sumatera Barat,freshwater pond,2013,12612,147832,11.721535045987949
Sumatera Barat,freshwater pond,2014,12900,198514,15.388682170542635
Sumatera Barat,freshwater pond,2015,13899,197054,14.177566731419526
Sumatera Barat,marine culture,2e3,NA,NA,NA
Sumatera Barat,marine culture,2001,NA,NA,NA
Sumatera Barat,marine culture,2002,NA,NA,NA
Sumatera Barat,marine culture,2003,NA,NA,NA
Sumatera Barat,marine culture,2004,NA,120,NA
Sumatera Barat,marine culture,2005,7,126,18
Sumatera Barat,marine culture,2006,3,40,13.333333333333334
Sumatera Barat,marine culture,2007,7,34,4.857142857142857
Sumatera Barat,marine culture,2008,4,34,8.5
Sumatera Barat,marine culture,2009,1,60,60
Sumatera Barat,marine culture,2010,16,13,0.8125
Sumatera Barat,marine culture,2011,3,79,26.333333333333332
Sumatera Barat,marine culture,2012,2,833,416.5
Sumatera Barat,marine culture,2013,3,335,111.66666666666667
Sumatera Barat,marine culture,2014,3,243,81
Sumatera Barat,marine culture,2015,3,268,89.33333333333333
Sumatera Barat,nets step,2e3,NA,NA,NA
Sumatera Barat,nets step,2001,NA,NA,NA
Sumatera Barat,nets step,2002,NA,NA,NA
Sumatera Barat,nets step,2003,NA,NA,NA
Sumatera Barat,nets step,2004,NA,NA,NA
Sumatera Barat,nets step,2005,NA,NA,NA
Sumatera Barat,nets step,2006,NA,NA,NA
Sumatera Barat,nets step,2007,NA,NA,NA
Sumatera Barat,nets step,2008,NA,NA,NA
Sumatera Barat,nets step,2009,NA,NA,NA
Sumatera Barat,nets step,2010,NA,NA,NA
Sumatera Barat,nets step,2011,NA,NA,NA
Sumatera Barat,nets step,2012,NA,NA,NA
Sumatera Barat,nets step,2013,NA,NA,NA
Sumatera Barat,nets step,2014,3,345,115
Sumatera Barat,nets step,2015,3,945,315
Sumatera Barat,paddy field,2e3,NA,3052,NA
Sumatera Barat,paddy field,2001,NA,3103,NA
Sumatera Barat,paddy field,2002,NA,1818,NA
Sumatera Barat,paddy field,2003,NA,3611,NA
Sumatera Barat,paddy field,2004,NA,3060,NA
Sumatera Barat,paddy field,2005,1487,3213,2.160726294552791
Sumatera Barat,paddy field,2006,1470,1249,0.8496598639455782
Sumatera Barat,paddy field,2007,1598,6243,3.906758448060075
Sumatera Barat,paddy field,2008,2577,7894,3.0632518432285605
Sumatera Barat,paddy field,2009,2625,9269,3.531047619047619
Sumatera Barat,paddy field,2010,2205,5823,2.6408163265306124
Sumatera Barat,paddy field,2011,2476,6494,2.622778675282714
Sumatera Barat,paddy field,2012,3048,7367,2.416994750656168
Sumatera Barat,paddy field,2013,3134,7800,2.4888321633694956
Sumatera Barat,paddy field,2014,3132,7948,2.5376756066411237
Sumatera Barat,paddy field,2015,3393,8688,2.5605658709106986
Sumatera Barat,total,2e3,NA,123160,NA
Sumatera Barat,total,2001,NA,128409,NA
Sumatera Barat,total,2002,NA,113527,NA
Sumatera Barat,total,2003,NA,132289,NA
Sumatera Barat,total,2004,NA,37414,NA
Sumatera Barat,total,2005,7801,32146,4.1207537495192925
Sumatera Barat,total,2006,7269,39870,5.484936029715229
Sumatera Barat,total,2007,9444,55607,5.888077085980517
Sumatera Barat,total,2008,78719,97544,1.2391417573902108
Sumatera Barat,total,2009,26134,84260,3.2241524450906867
Sumatera Barat,total,2010,12782,102617,8.028242841495853
Sumatera Barat,total,2011,13095,131554,10.046124474990455
Sumatera Barat,total,2012,15369,181360,11.80037738304379
Sumatera Barat,total,2013,15841,206870,13.05915030616754
Sumatera Barat,total,2014,16131,262863,16.295517946810488
Sumatera Barat,total,2015,17396,286712,16.48148999770062
Sumatera Selatan,brackish pond,2e3,NA,703,NA
Sumatera Selatan,brackish pond,2001,NA,703,NA
Sumatera Selatan,brackish pond,2002,NA,4341,NA
Sumatera Selatan,brackish pond,2003,NA,8141,NA
Sumatera Selatan,brackish pond,2004,NA,804,NA
Sumatera Selatan,brackish pond,2005,465,1438,3.0924731182795697
Sumatera Selatan,brackish pond,2006,372,790,2.1236559139784945
Sumatera Selatan,brackish pond,2007,395,786,1.989873417721519
Sumatera Selatan,brackish pond,2008,465,839,1.8043010752688171
Sumatera Selatan,brackish pond,2009,396,1021,2.5782828282828283
Sumatera Selatan,brackish pond,2010,339,897,2.646017699115044
Sumatera Selatan,brackish pond,2011,348,1125,3.2327586206896552
Sumatera Selatan,brackish pond,2012,219,961,4.3881278538812785
Sumatera Selatan,brackish pond,2013,322,761,2.3633540372670807
Sumatera Selatan,brackish pond,2014,339,4767,14.061946902654867
Sumatera Selatan,brackish pond,2015,335,7548,22.53134328358209
Sumatera Selatan,cage,2e3,NA,4,NA
Sumatera Selatan,cage,2001,NA,4,NA
Sumatera Selatan,cage,2002,NA,381,NA
Sumatera Selatan,cage,2003,NA,541,NA
Sumatera Selatan,cage,2004,NA,459,NA
Sumatera Selatan,cage,2005,0,39,Inf
Sumatera Selatan,cage,2006,1,228,228
Sumatera Selatan,cage,2007,2,60,30
Sumatera Selatan,cage,2008,1,96,96
Sumatera Selatan,cage,2009,0,68,Inf
Sumatera Selatan,cage,2010,0,67,Inf
Sumatera Selatan,cage,2011,0,197,Inf
Sumatera Selatan,cage,2012,NA,NA,NA
Sumatera Selatan,cage,2013,1,NA,NA
Sumatera Selatan,cage,2014,1,1177,1177
Sumatera Selatan,cage,2015,1,1657,1657
Sumatera Selatan,floating cage,2e3,NA,NA,NA
Sumatera Selatan,floating cage,2001,NA,NA,NA
Sumatera Selatan,floating cage,2002,NA,NA,NA
Sumatera Selatan,floating cage,2003,NA,NA,NA
Sumatera Selatan,floating cage,2004,NA,NA,NA
Sumatera Selatan,floating cage,2005,15,8,0.5333333333333333
Sumatera Selatan,floating cage,2006,NA,NA,NA
Sumatera Selatan,floating cage,2007,1,11,11
Sumatera Selatan,floating cage,2008,0,27,Inf
Sumatera Selatan,floating cage,2009,1,79,79
Sumatera Selatan,floating cage,2010,1,230,230
Sumatera Selatan,floating cage,2011,0,296,Inf
Sumatera Selatan,floating cage,2012,0,1,Inf
Sumatera Selatan,floating cage,2013,10,NA,NA
Sumatera Selatan,floating cage,2014,12,3202,266.8333333333333
Sumatera Selatan,floating cage,2015,6,2509,418.1666666666667
Sumatera Selatan,freshwater pond,2e3,NA,0,NA
Sumatera Selatan,freshwater pond,2001,NA,104,NA
Sumatera Selatan,freshwater pond,2002,NA,1767,NA
Sumatera Selatan,freshwater pond,2003,NA,4023,NA
Sumatera Selatan,freshwater pond,2004,NA,4055,NA
Sumatera Selatan,freshwater pond,2005,3019,4427,1.4663795958926797
Sumatera Selatan,freshwater pond,2006,1246,3893,3.124398073836276
Sumatera Selatan,freshwater pond,2007,1104,6214,5.628623188405797
Sumatera Selatan,freshwater pond,2008,212,8851,41.75
Sumatera Selatan,freshwater pond,2009,3196,10713,3.352002503128911
Sumatera Selatan,freshwater pond,2010,4017,13820,3.4403783918347024
Sumatera Selatan,freshwater pond,2011,5373,23673,4.405918481295366
Sumatera Selatan,freshwater pond,2012,120,1982,16.516666666666666
Sumatera Selatan,freshwater pond,2013,3044,1399,0.459592641261498
Sumatera Selatan,freshwater pond,2014,3286,46012,14.002434570906878
Sumatera Selatan,freshwater pond,2015,6325,55635,8.79604743083004
Sumatera Selatan,marine culture,2e3,NA,NA,NA
Sumatera Selatan,marine culture,2001,NA,NA,NA
Sumatera Selatan,marine culture,2002,NA,NA,NA
Sumatera Selatan,marine culture,2003,NA,NA,NA
Sumatera Selatan,marine culture,2004,NA,NA,NA
Sumatera Selatan,marine culture,2005,NA,NA,NA
Sumatera Selatan,marine culture,2006,NA,NA,NA
Sumatera Selatan,marine culture,2007,NA,NA,NA
Sumatera Selatan,marine culture,2008,NA,669,NA
Sumatera Selatan,marine culture,2009,NA,NA,NA
Sumatera Selatan,marine culture,2010,NA,NA,NA
Sumatera Selatan,marine culture,2011,75,248,3.3066666666666666
Sumatera Selatan,marine culture,2012,175,5164,29.50857142857143
Sumatera Selatan,marine culture,2013,5,779,155.8
Sumatera Selatan,marine culture,2014,5,24,4.8
Sumatera Selatan,marine culture,2015,5,1,0.2
Sumatera Selatan,nets step,2e3,NA,NA,NA
Sumatera Selatan,nets step,2001,NA,NA,NA
Sumatera Selatan,nets step,2002,NA,NA,NA
Sumatera Selatan,nets step,2003,NA,NA,NA
Sumatera Selatan,nets step,2004,NA,NA,NA
Sumatera Selatan,nets step,2005,NA,NA,NA
Sumatera Selatan,nets step,2006,NA,NA,NA
Sumatera Selatan,nets step,2007,NA,NA,NA
Sumatera Selatan,nets step,2008,NA,NA,NA
Sumatera Selatan,nets step,2009,NA,NA,NA
Sumatera Selatan,nets step,2010,NA,NA,NA
Sumatera Selatan,nets step,2011,NA,NA,NA
Sumatera Selatan,nets step,2012,NA,NA,NA
Sumatera Selatan,nets step,2013,NA,NA,NA
Sumatera Selatan,nets step,2014,2,1979,989.5
Sumatera Selatan,nets step,2015,2,2275,1137.5
Sumatera Selatan,paddy field,2e3,NA,2117,NA
Sumatera Selatan,paddy field,2001,NA,2117,NA
Sumatera Selatan,paddy field,2002,NA,1471,NA
Sumatera Selatan,paddy field,2003,NA,1811,NA
Sumatera Selatan,paddy field,2004,NA,1834,NA
Sumatera Selatan,paddy field,2005,8771,1602,0.18264736062022574
Sumatera Selatan,paddy field,2006,5172,2872,0.5552977571539056
Sumatera Selatan,paddy field,2007,5329,2357,0.4422968662037906
Sumatera Selatan,paddy field,2008,6890,2860,0.41509433962264153
Sumatera Selatan,paddy field,2009,1365,2300,1.684981684981685
Sumatera Selatan,paddy field,2010,1074,3614,3.364990689013035
Sumatera Selatan,paddy field,2011,3879,8266,2.1309615880381543
Sumatera Selatan,paddy field,2012,NA,NA,NA
Sumatera Selatan,paddy field,2013,5326,NA,NA
Sumatera Selatan,paddy field,2014,5311,5501,1.0357748070043307
Sumatera Selatan,paddy field,2015,4843,5254,1.0848647532521165
Sumatera Selatan,total,2e3,NA,33599,NA
Sumatera Selatan,total,2001,NA,35064,NA
Sumatera Selatan,total,2002,NA,33814,NA
Sumatera Selatan,total,2003,NA,39137,NA
Sumatera Selatan,total,2004,NA,7152,NA
Sumatera Selatan,total,2005,12270,7514,0.6123879380603097
Sumatera Selatan,total,2006,6791,7782,1.145928434692976
Sumatera Selatan,total,2007,6831,9427,1.3800322061191626
Sumatera Selatan,total,2008,7569,13342,1.7627163429779362
Sumatera Selatan,total,2009,4958,14182,2.8604275917708755
Sumatera Selatan,total,2010,5431,18628,3.429939237709446
Sumatera Selatan,total,2011,9676,33806,3.4937990905332783
Sumatera Selatan,total,2012,514,44916,87.3852140077821
Sumatera Selatan,total,2013,8707,45985,5.281382795451935
Sumatera Selatan,total,2014,8955,62661,6.997319932998325
Sumatera Selatan,total,2015,11517,74879,6.501606321090562
Sumatera Utara,brackish pond,2e3,NA,19134,NA
Sumatera Utara,brackish pond,2001,NA,19932,NA
Sumatera Utara,brackish pond,2002,NA,39974,NA
Sumatera Utara,brackish pond,2003,NA,40237,NA
Sumatera Utara,brackish pond,2004,NA,18734,NA
Sumatera Utara,brackish pond,2005,8143,18730,2.30013508534938
Sumatera Utara,brackish pond,2006,6551,17689,2.700198442985804
Sumatera Utara,brackish pond,2007,8091,22171,2.7402051662340874
Sumatera Utara,brackish pond,2008,8664,33830,3.90466297322253
Sumatera Utara,brackish pond,2009,8690,33965,3.9085155350978136
Sumatera Utara,brackish pond,2010,4547,32785,7.210248515504729
Sumatera Utara,brackish pond,2011,4791,32830,6.852431642663327
Sumatera Utara,brackish pond,2012,4665,33841,7.254233654876741
Sumatera Utara,brackish pond,2013,4499,35506,7.891975994665481
Sumatera Utara,brackish pond,2014,4499,29345,6.5225605690153365
Sumatera Utara,brackish pond,2015,5177,29496,5.697508209387676
Sumatera Utara,cage,2e3,NA,173,NA
Sumatera Utara,cage,2001,NA,203,NA
Sumatera Utara,cage,2002,NA,379,NA
Sumatera Utara,cage,2003,NA,379,NA
Sumatera Utara,cage,2004,NA,252,NA
Sumatera Utara,cage,2005,1,234,234
Sumatera Utara,cage,2006,2,258,129
Sumatera Utara,cage,2007,5,323,64.6
Sumatera Utara,cage,2008,NA,600,NA
Sumatera Utara,cage,2009,19,6731,354.2631578947368
Sumatera Utara,cage,2010,32,2251,70.34375
Sumatera Utara,cage,2011,31,252,8.129032258064516
Sumatera Utara,cage,2012,37,1208,32.648648648648646
Sumatera Utara,cage,2013,33,503,15.242424242424242
Sumatera Utara,cage,2014,33,358,10.848484848484848
Sumatera Utara,cage,2015,38,1628,42.8421052631579
Sumatera Utara,floating cage,2e3,NA,NA,NA
Sumatera Utara,floating cage,2001,NA,NA,NA
Sumatera Utara,floating cage,2002,NA,NA,NA
Sumatera Utara,floating cage,2003,NA,NA,NA
Sumatera Utara,floating cage,2004,NA,3392,NA
Sumatera Utara,floating cage,2005,13,4336,333.53846153846155
Sumatera Utara,floating cage,2006,10,1106,110.6
Sumatera Utara,floating cage,2007,16,3939,246.1875
Sumatera Utara,floating cage,2008,16,35177,2198.5625
Sumatera Utara,floating cage,2009,38,34887,918.078947368421
Sumatera Utara,floating cage,2010,45,47683,1059.6222222222223
Sumatera Utara,floating cage,2011,38,42962,1130.578947368421
Sumatera Utara,floating cage,2012,38,51035,1343.0263157894738
Sumatera Utara,floating cage,2013,46,83154,1807.695652173913
Sumatera Utara,floating cage,2014,66,97339,1474.8333333333333
Sumatera Utara,floating cage,2015,68,72195,1061.6911764705883
Sumatera Utara,freshwater pond,2e3,NA,1588,NA
Sumatera Utara,freshwater pond,2001,NA,1139,NA
Sumatera Utara,freshwater pond,2002,NA,10718,NA
Sumatera Utara,freshwater pond,2003,NA,11903,NA
Sumatera Utara,freshwater pond,2004,NA,14240,NA
